from_stop_id,to_stop_id,transfer_type,min_transfer_time
A7906,A7904,2,151
A7906,A7905,2,228
A7906,A9227,2,320
A7906,A9228,2,320
A7908,A6684,2,286
A7908,A6690,2,289
A9227,A5406,2,263
A9227,A132,2,306
A9227,A5855,2,301
A9227,A7903,2,272
A9227,A7904,2,296
A9227,A7905,2,297
A9227,A7906,2,296
A9227,A9228,2,165
A9228,A5406,2,263
A9228,A132,2,306
A9228,A5855,2,301
A9228,A7903,2,272
A9228,A7904,2,296
A9228,A7905,2,297
A9228,A7906,2,296
A9228,A9227,2,165
A9288,A3141,2,189
A9288,A3269,2,201
A9288,A6323,2,192
A9289,A5317,2,216
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5337,A5337,4,0
A5376,A5376,4,0
A5376,A5376,4,0
A5376,A5376,4,0
A5376,A5376,4,0
A5376,A5376,4,0
A5376,A5376,4,0
A5376,A5376,4,0
A5376,A5376,4,0
A5376,A5376,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6974,A6974,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A6996,A6996,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A7026,A7026,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A84,A84,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A85,A85,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A5442,A5442,4,0
A11,A11,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
A1019,A1019,4,0
