stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
A935,1506,Hancock St @ Trull St,,42.312677,-71.064654,LocalBus,https://www.mbta.com/stops/1506,0,,1
A5636,15060,Highland Ave @ Sturges St,,42.440755,-71.091909,LocalBus,https://www.mbta.com/stops/15060,0,,1
A5637,15061,Highland Ave @ Waddell St,,42.438514,-71.089152,LocalBus,https://www.mbta.com/stops/15061,0,,0
A936,1508,Hancock St @ Bowdoin St,,42.311094,-71.062621,LocalBus,https://www.mbta.com/stops/1508,0,,1
A5638,15088,Harrison Ave opp East Springfield St,,42.335445,-71.074414,LocalBus,https://www.mbta.com/stops/15088,0,,1
A937,1509,Bowdoin St @ Tovar St,,42.310132,-71.063188,LocalBus,https://www.mbta.com/stops/1509,0,,1
A5639,15094,Washington St @ Savoy St,,42.342008,-71.067929,LocalBus,https://www.mbta.com/stops/15094,0,,1
A5640,15095,Washington St @ Herald St,,42.345582,-71.064848,LocalBus,https://www.mbta.com/stops/15095,0,,1
A115,151,W Broadway @ Broadway Station,,42.342664,-71.056949,LocalBus,https://www.mbta.com/stops/151,0,,1
A938,1510,Bowdoin St @ Hendry St,,42.308917,-71.064277,LocalBus,https://www.mbta.com/stops/1510,0,,1
A5641,15100,St Peters Sq @ Church,,42.308101,-71.064371,LocalBus,https://www.mbta.com/stops/15100,0,,1
A939,1511,Bowdoin St @ Quincy St,,42.308321,-71.064944,LocalBus,https://www.mbta.com/stops/1511,0,,1
A940,1512,Bowdoin St @ Bowdoin Pk,,42.305849,-71.067582,LocalBus,https://www.mbta.com/stops/1512,0,,1
A941,1514,Bowdoin St @ Eunice St,,42.304293,-71.069728,LocalBus,https://www.mbta.com/stops/1514,0,,1
A942,1515,Bowdoin St @ Geneva Ave,,42.303753,-71.071158,LocalBus,https://www.mbta.com/stops/1515,0,,1
A5642,15176,Washington St @ Worcester St,Washington St @ Worcester St - Silver Line - Nubian,42.337353,-71.075909,ExpressBus-Downtown,https://www.mbta.com/stops/15176,0,,1
A943,1518,Brookline Ave opp Jersey St,,42.346894,-71.098925,LocalBus,https://www.mbta.com/stops/1518,0,,1
A944,1519,Brookline Ave @ Fullerton St,,42.344960,-71.100993,LocalBus,https://www.mbta.com/stops/1519,0,,1
A945,1520,Brookline Ave @ Park Dr,,42.343808,-71.102280,LocalBus,https://www.mbta.com/stops/1520,0,,1
A5643,15201,Preble St @ Rogers St,,42.329188,-71.055341,LocalBus,https://www.mbta.com/stops/15201,0,,1
A946,1521,Brookline Ave @ Longwood Ave,,42.338510,-71.107918,LocalBus,https://www.mbta.com/stops/1521,0,,1
A5644,15216,Centre @ Colbert St,,42.287758,-71.146008,LocalBus,https://www.mbta.com/stops/15216,0,,1
A947,1523,Brookline Ave @ Francis St,,42.336893,-71.109515,LocalBus,https://www.mbta.com/stops/1523,0,,1
A5645,15235,Washington St @ Rockvale Circle,,42.307649,-71.106227,LocalBus,https://www.mbta.com/stops/15235,0,,1
A5646,15236,Washington St @ Sylvia St,,42.310762,-71.103092,LocalBus,https://www.mbta.com/stops/15236,0,,1
A948,1524,Brookline Ave @ Aspinwall Ave,,42.334825,-71.111669,LocalBus,https://www.mbta.com/stops/1524,0,,1
A5647,15241,Centre St @ Louders Ln,,42.306368,-71.124253,LocalBus,https://www.mbta.com/stops/15241,0,,1
A949,1525,Brookline Ave @ Pearl St,,42.332805,-71.113834,LocalBus,https://www.mbta.com/stops/1525,0,,1
A950,1526,Washington St @ Pearl St,,42.331857,-71.116931,LocalBus,https://www.mbta.com/stops/1526,0,,1
A951,1527,Walnut St @ High St,,42.331266,-71.117512,LocalBus,https://www.mbta.com/stops/1527,0,,1
A952,1528,High St opp Edgehill Rd,,42.327678,-71.119349,LocalBus,https://www.mbta.com/stops/1528,0,,1
A953,1529,High St @ Oakland Rd,,42.326268,-71.120223,LocalBus,https://www.mbta.com/stops/1529,0,,1
A5648,15291,High St @ Cypress St,,42.324850,-71.121404,LocalBus,https://www.mbta.com/stops/15291,0,,1
A116,153,W Broadway @ B St,,42.340642,-71.053809,LocalBus,https://www.mbta.com/stops/153,0,,1
A954,1530,Cypress St opp Henry St,,42.325425,-71.121900,LocalBus,https://www.mbta.com/stops/1530,0,,1
A955,1531,Cypress St @ Rice St,,42.327164,-71.124167,LocalBus,https://www.mbta.com/stops/1531,0,,1
A956,1532,Cypress St @ Walnut St,,42.328440,-71.125809,LocalBus,https://www.mbta.com/stops/1532,0,,1
A957,1533,Boylston St @ Clark Rd,,42.329739,-71.128527,LocalBus,https://www.mbta.com/stops/1533,0,,1
A958,1534,Boylston St @ Sumner Rd,,42.328992,-71.132781,LocalBus,https://www.mbta.com/stops/1534,0,,1
A959,1535,Boylston St @ Chestnut Hill Ave,,42.326526,-71.143465,LocalBus,https://www.mbta.com/stops/1535,0,,0
A5649,15351,Boylston St @ Timon Ave,,42.326496,-71.145482,LocalBus,https://www.mbta.com/stops/15351,0,,0
A960,1536,Boylston St @ Reservoir Rd,,42.326646,-71.148305,LocalBus,https://www.mbta.com/stops/1536,0,,1
A961,1539,Boylston St @ Norfolk Rd,,42.324760,-71.159212,LocalBus,https://www.mbta.com/stops/1539,0,,1
A117,154,W Broadway @ D St,,42.339188,-71.051503,LocalBus,https://www.mbta.com/stops/154,0,,1
A962,1540,Boylston St @ Hammond St,,42.323610,-71.163925,LocalBus,https://www.mbta.com/stops/1540,0,,1
A963,1541,Boylston St @ Randolph Rd,,42.324586,-71.158789,LocalBus,https://www.mbta.com/stops/1541,0,,1
A964,1543,850 Boylston St,,42.326395,-71.148904,LocalBus,https://www.mbta.com/stops/1543,0,,1
A5650,15431,Centre St @ Jackson St,,42.425461,-71.070337,LocalBus,https://www.mbta.com/stops/15431,0,,1
A965,1544,Opp 763 Boylston St,,42.326251,-71.145053,LocalBus,https://www.mbta.com/stops/1544,0,,1
A966,1545,Boylston St @ Heath St,,42.326254,-71.142702,LocalBus,https://www.mbta.com/stops/1545,0,,1
A967,1546,Boylston St @ Warren St,,42.328644,-71.133177,LocalBus,https://www.mbta.com/stops/1546,0,,1
A968,1547,Boylston St @ Kennard Rd,,42.329502,-71.128441,LocalBus,https://www.mbta.com/stops/1547,0,,1
A969,1548,Cypress St @ Milton Rd,,42.329465,-71.126136,LocalBus,https://www.mbta.com/stops/1548,0,,1
A970,1549,Cypress St @ Walnut St,,42.328386,-71.125901,LocalBus,https://www.mbta.com/stops/1549,0,,1
A5651,15492,Broadway @ Maple Ave,,42.410221,-71.052656,LocalBus,https://www.mbta.com/stops/15492,0,,1
A118,155,W Broadway @ E St,,42.337652,-71.049177,LocalBus,https://www.mbta.com/stops/155,0,,1
A971,1550,Cypress St @ Kendall St,,42.327269,-71.124400,LocalBus,https://www.mbta.com/stops/1550,0,,1
A972,1551,Cypress St @ Franklin St,,42.325556,-71.122295,LocalBus,https://www.mbta.com/stops/1551,0,,1
A973,1552,High St @ Cypress St,,42.324798,-71.121275,LocalBus,https://www.mbta.com/stops/1552,0,,1
A974,1553,High St @ Highland Rd,,42.326067,-71.120199,LocalBus,https://www.mbta.com/stops/1553,0,,1
A975,1554,High St @ Cumberland Ave,,42.327864,-71.119112,LocalBus,https://www.mbta.com/stops/1554,0,,1
A976,1555,Washington St @ Walnut St,,42.331641,-71.116532,LocalBus,https://www.mbta.com/stops/1555,0,,0
A977,1556,Brookline Ave opp Pearl St,,42.332788,-71.113648,LocalBus,https://www.mbta.com/stops/1556,0,,1
A978,1557,Brookline Ave opp Aspinwall Ave,,42.334819,-71.111517,LocalBus,https://www.mbta.com/stops/1557,0,,0
A979,1558,Brookline Ave @ Francis St,,42.337167,-71.109067,LocalBus,https://www.mbta.com/stops/1558,0,,1
A980,1559,Brookline Ave @ Deaconess Rd,,42.337993,-71.108182,LocalBus,https://www.mbta.com/stops/1559,0,,1
A119,156,W Broadway @ F St,,42.336634,-71.047610,LocalBus,https://www.mbta.com/stops/156,0,,1
A5652,15618,525 Washington St opp Marion St,,42.243889,-71.176684,LocalBus,https://www.mbta.com/stops/15618,0,,1
A981,1562,132 Brookline Ave opp Fullerton St,,42.344908,-71.100835,LocalBus,https://www.mbta.com/stops/1562,0,,1
A5653,15625,Everett Ave @ Revere Beach Pkwy,,42.402641,-71.041771,LocalBus,https://www.mbta.com/stops/15625,0,,1
A982,1563,Brookline Ave @ Jersey St,,42.346694,-71.098982,LocalBus,https://www.mbta.com/stops/1563,0,,1
A983,1564,Brookline Ave @ Newbury St,,42.348072,-71.097506,LocalBus,https://www.mbta.com/stops/1564,0,,1
A5654,15645,Everett Ave @ Revere Beach Pkwy,,42.402067,-71.041716,LocalBus,https://www.mbta.com/stops/15645,0,,1
A5655,15649,Summit Ave @ Lafayette Ave,,42.402415,-71.033439,LocalBus,https://www.mbta.com/stops/15649,0,,1
A984,1565,Franklin Park Loop @ Zoo entrance,,42.302273,-71.086506,LocalBus,https://www.mbta.com/stops/1565,0,,1
A5656,15650,Summit Ave @ Chelsea Soldiers Home,,42.401825,-71.030729,LocalBus,https://www.mbta.com/stops/15650,0,,1
A5657,15651,Hillside Ave @ Crest Ave,,42.401110,-71.028524,LocalBus,https://www.mbta.com/stops/15651,0,,1
A985,1566,Blue Hill Ave opp Warren St,,42.309620,-71.082454,LocalBus,https://www.mbta.com/stops/1566,0,,1
A5658,15660,Blue Hill Ave @ Devon St,,42.310921,-71.081431,LocalBus,https://www.mbta.com/stops/15660,0,,1
A5659,15661,Blue Hill Ave @ Lawrence Ave,,42.313396,-71.079497,LocalBus,https://www.mbta.com/stops/15661,0,,1
A986,1567,Blue Hill Ave @ Intervale St,,42.311776,-71.080747,LocalBus,https://www.mbta.com/stops/1567,0,,1
A987,1569,Blue Hill Ave @ Quincy St,,42.314494,-71.078817,LocalBus,https://www.mbta.com/stops/1569,0,,1
A120,157,W Broadway @ Dorchester St,,42.335582,-71.045971,LocalBus,https://www.mbta.com/stops/157,0,,1
A988,1570,Blue Hill Ave @ Woodcliff St,,42.316121,-71.078104,LocalBus,https://www.mbta.com/stops/1570,0,,1
A989,1571,Blue Hill Ave @ Ingleside St,,42.317317,-71.077926,LocalBus,https://www.mbta.com/stops/1571,0,,1
A990,1572,Blue Hill Ave @ Julian St,,42.319177,-71.077688,LocalBus,https://www.mbta.com/stops/1572,0,,1
A991,1573,Blue Hill Ave @ W Cottage St,,42.320324,-71.077688,LocalBus,https://www.mbta.com/stops/1573,0,,1
A992,1574,Blue Hill Ave @ Moreland St,,42.322776,-71.076673,LocalBus,https://www.mbta.com/stops/1574,0,,1
A993,1575,Blue Hill Ave @ Winthrop St,,42.323504,-71.076161,LocalBus,https://www.mbta.com/stops/1575,0,,1
A994,1576,Blue Hill Ave @ Dudley St,,42.324862,-71.075227,LocalBus,https://www.mbta.com/stops/1576,0,,1
A995,1577,Blue Hill Ave @ Mt Pleasant Ave,,42.325050,-71.075288,LocalBus,https://www.mbta.com/stops/1577,0,,1
A996,1578,Blue Hill Ave @ Winthrop St,,42.323491,-71.076306,LocalBus,https://www.mbta.com/stops/1578,0,,1
A5660,15782,opp 1456 North Shore Rd,,42.409716,-70.993301,LocalBus,https://www.mbta.com/stops/15782,0,,1
A5661,15787,Beach St @ Cary Ave,,42.409326,-71.006801,LocalBus,https://www.mbta.com/stops/15787,0,,1
A997,1579,Blue Hill Ave opp Stafford St,,42.322139,-71.077232,LocalBus,https://www.mbta.com/stops/1579,0,,1
A121,158,442 W Broadway,,42.336218,-71.046724,LocalBus,https://www.mbta.com/stops/158,0,,1
A998,1580,Blue Hill Ave @ Irwin St,,42.321122,-71.077605,LocalBus,https://www.mbta.com/stops/1580,0,,1
A5663,15808,Tomasello Way,,42.399383,-70.998214,LocalBus,https://www.mbta.com/stops/15808,0,,1
A999,1581,Blue Hill Ave @ Clifford St,,42.319151,-71.077823,LocalBus,https://www.mbta.com/stops/1581,0,,1
A1000,1582,Blue Hill Ave @ Edgewood St,,42.317150,-71.078086,LocalBus,https://www.mbta.com/stops/1582,0,,1
A5664,15820,Blue Hill Ave @ Maywood St,,42.315952,-71.078268,LocalBus,https://www.mbta.com/stops/15820,0,,1
A1001,1583,Blue Hill Ave @ Quincy St,,42.314697,-71.078834,LocalBus,https://www.mbta.com/stops/1583,0,,1
A5665,15832,267 Cooledge St,,42.417459,-71.018266,LocalBus,https://www.mbta.com/stops/15832,0,,0
A1002,1584,Blue Hill Ave @ Gaston St,,42.313309,-71.079686,LocalBus,https://www.mbta.com/stops/1584,0,,1
A1003,1585,Blue Hill Ave @ Brunswick St,,42.311448,-71.081148,LocalBus,https://www.mbta.com/stops/1585,0,,1
A5666,15857,Sumner St @ Orleans St,,42.368109,-71.038158,LocalBus,https://www.mbta.com/stops/15857,0,,1
A1004,1586,Blue Hill Ave @ Stanwood St,,42.310143,-71.082173,LocalBus,https://www.mbta.com/stops/1586,0,,1
A1005,1587,Franklin Park Zoo @ Entrance,,42.303124,-71.085950,LocalBus,https://www.mbta.com/stops/1587,0,,0
A1006,1589,Western Ave @ Riverdale St,,42.363148,-71.132038,LocalBus,https://www.mbta.com/stops/1589,0,,1
A122,159,W Broadway @ F St,,42.337094,-71.047973,LocalBus,https://www.mbta.com/stops/159,0,,1
A1007,1593,Ruggles St @ Shawmut Ave,,42.332076,-71.084203,LocalBus,https://www.mbta.com/stops/1593,0,,1
A5668,15940,Grove St @ Walnut St,,42.453168,-71.064801,LocalBus,https://www.mbta.com/stops/15940,0,,1
A5669,15969,Washington St opp Brazil St,,42.441868,-71.071890,LocalBus,https://www.mbta.com/stops/15969,0,,1
A5670,15970,Pleasant St opp Converse Ln,,42.446076,-71.071749,LocalBus,https://www.mbta.com/stops/15970,0,,1
A5671,15971,Pleasant St opp Gould St,,42.447972,-71.071532,LocalBus,https://www.mbta.com/stops/15971,0,,1
A5672,15974,Pleasant St opp Everett St,,42.450605,-71.070392,LocalBus,https://www.mbta.com/stops/15974,0,,1
A5673,15975,Wyoming Ave @ Cottage St,,42.452833,-71.071903,LocalBus,https://www.mbta.com/stops/15975,0,,1
A5674,15976,Wyoming Ave @ Cleveland St,,42.453700,-71.074850,LocalBus,https://www.mbta.com/stops/15976,0,,1
A5675,15977,Wyoming Ave @ Whittier St,,42.454319,-71.076884,LocalBus,https://www.mbta.com/stops/15977,0,,1
A5676,15978,Wyoming Ave @ Ravine Terr,,42.454874,-71.078760,LocalBus,https://www.mbta.com/stops/15978,0,,0
A5677,15979,Wyoming Ave @ Fellsway E,,42.456117,-71.083105,LocalBus,https://www.mbta.com/stops/15979,0,,1
A5678,15982,Main St @ South St,,42.465896,-71.100693,LocalBus,https://www.mbta.com/stops/15982,0,,0
A5679,15983,550 Main St,,42.470466,-71.100741,LocalBus,https://www.mbta.com/stops/15983,0,,1
A5680,15984,Main St @ Summer St,,42.474120,-71.100667,LocalBus,https://www.mbta.com/stops/15984,0,,1
A5681,15985,Main St @ Hancock St,,42.476349,-71.100425,LocalBus,https://www.mbta.com/stops/15985,0,,1
A5682,15986,Main St opp Maple St,,42.478280,-71.100179,LocalBus,https://www.mbta.com/stops/15986,0,,1
A5683,15987,Main St @ William St,,42.484893,-71.100043,LocalBus,https://www.mbta.com/stops/15987,0,,1
A5684,15988,Main St @ Elm St,,42.486980,-71.099930,LocalBus,https://www.mbta.com/stops/15988,0,,1
A5685,15989,Redstone Shopping Center,,42.494975,-71.103846,LocalBus,https://www.mbta.com/stops/15989,0,,1
A5686,15990,159 Main St opp Collincote St,,42.491698,-71.100605,LocalBus,https://www.mbta.com/stops/15990,0,,1
A5687,15992,Main St opp Common St,,42.481148,-71.100301,LocalBus,https://www.mbta.com/stops/15992,0,,1
A5688,15994,Main St @ Summer St,,42.473909,-71.100964,LocalBus,https://www.mbta.com/stops/15994,0,,1
A5689,15995,Main St @ Graystone Rd,,42.470462,-71.100929,LocalBus,https://www.mbta.com/stops/15995,0,,1
A5690,15999,Wyoming Ave @ Fellsway E,,42.456013,-71.083065,LocalBus,https://www.mbta.com/stops/15999,0,,1
A14,16,Dorchester St @ Old Colony Ave,,42.331629,-71.052919,LocalBus,https://www.mbta.com/stops/16,0,,1
A123,160,W Broadway @ E St,,42.337921,-71.049404,LocalBus,https://www.mbta.com/stops/160,0,,1
A5691,16000,Wyoming Ave @ Ravine Rd,,42.454749,-71.078730,LocalBus,https://www.mbta.com/stops/16000,0,,0
A5692,16001,Wyoming Ave @ Melbourne Ave,,42.454298,-71.077159,LocalBus,https://www.mbta.com/stops/16001,0,,1
A1008,1606,Bacon St @ Clark Ln,,42.387995,-71.240192,LocalBus,https://www.mbta.com/stops/1606,0,,1
A1009,1607,Bacon St @ Greenwood Ln,,42.386659,-71.240623,LocalBus,https://www.mbta.com/stops/1607,0,,1
A1010,1608,Bacon St @ Kendall Pk,,42.385015,-71.241157,LocalBus,https://www.mbta.com/stops/1608,0,,1
A1011,1609,Bacon St @ Dale St,,42.384120,-71.241444,LocalBus,https://www.mbta.com/stops/1609,0,,1
A124,161,W Broadway @ D St,,42.338923,-71.050952,LocalBus,https://www.mbta.com/stops/161,0,,1
A1012,1610,Bacon St @ Plympton St,,42.381599,-71.242176,LocalBus,https://www.mbta.com/stops/1610,0,,1
A5693,16118,Loring Ave @ Station Rd,,42.497378,-70.895073,LocalBus,https://www.mbta.com/stops/16118,0,,1
A1013,1612,W Boundary Rd @ Cedarcrest Rd,,42.262345,-71.146603,LocalBus,https://www.mbta.com/stops/1612,0,,1
A5694,16126,1000 Loring Ave,,42.485134,-70.903734,LocalBus,https://www.mbta.com/stops/16126,0,,1
A1014,1613,W Boundary Rd @ Ohrenberger School,,42.261049,-71.147072,LocalBus,https://www.mbta.com/stops/1613,0,,1
A5695,16131,Essex St @ Jackson Pk,,42.478039,-70.918443,LocalBus,https://www.mbta.com/stops/16131,0,,1
A5696,16132,Essex St opp Burrill St,,42.475691,-70.922283,LocalBus,https://www.mbta.com/stops/16132,0,,1
A1015,1614,W Boundary Rd @ Georgetowne Dr,,42.259315,-71.145549,LocalBus,https://www.mbta.com/stops/1614,0,,1
A1016,1615,Georgetowne Dr @ Margaretta Dr,,42.258090,-71.144959,LocalBus,https://www.mbta.com/stops/1615,0,,1
A5697,16156,Opp 1000 Loring Ave,,42.485051,-70.903634,LocalBus,https://www.mbta.com/stops/16156,0,,1
A1017,1616,Margaretta Dr @ Crown Point Dr,,42.257411,-71.146391,LocalBus,https://www.mbta.com/stops/1616,0,,1
A1018,1617,Opp 67 Crown Point Dr,,42.257205,-71.146429,LocalBus,https://www.mbta.com/stops/1617,0,,1
A5698,16170,Loring Ave @ Salem State University,,42.504716,-70.891188,LocalBus,https://www.mbta.com/stops/16170,0,,1
A5699,16177,Lafayette @ Leavitt St,,42.514458,-70.892459,LocalBus,https://www.mbta.com/stops/16177,0,,1
A1019,1618,84 Georgetowne Pl,,42.254718,-71.145182,LocalBus,https://www.mbta.com/stops/1618,0,,1
A125,162,W Broadway @ C St,,42.339917,-71.052494,LocalBus,https://www.mbta.com/stops/162,0,,1
A1020,1620,Georgetowne Dr opp Margaretta Dr,,42.258051,-71.144821,LocalBus,https://www.mbta.com/stops/1620,0,,1
A1021,1621,W Boundary Rd @ Georgetowne Dr,,42.259345,-71.145404,LocalBus,https://www.mbta.com/stops/1621,0,,1
A1022,1623,W Boundary Rd @ Cedarcrest Rd,,42.262682,-71.146361,LocalBus,https://www.mbta.com/stops/1623,0,,1
A126,163,W Broadway @ B St,,42.340720,-71.053732,LocalBus,https://www.mbta.com/stops/163,0,,1
A5700,16305,High St @ Johnson Ave,,42.421556,-71.134850,LocalBus,https://www.mbta.com/stops/16305,0,,1
A5701,16316,High St @ Harvard Ave,,42.421294,-71.133765,LocalBus,https://www.mbta.com/stops/16316,0,,1
A1023,1633,Centre St @ Intervale St,,42.236354,-71.013361,LocalBus,https://www.mbta.com/stops/1633,0,,1
A1024,1634,Centre St @ Brooks Ave,,42.238052,-71.015087,LocalBus,https://www.mbta.com/stops/1634,0,,1
A1025,1635,Centre St @ Granite St,,42.239724,-71.016759,LocalBus,https://www.mbta.com/stops/1635,0,,1
A5702,16358,River St @ Walter St,,42.257509,-71.119479,LocalBus,https://www.mbta.com/stops/16358,0,,1
A1026,1636,Centre St @ Kent St,,42.240995,-71.018784,LocalBus,https://www.mbta.com/stops/1636,0,,1
A5703,16360,River St @ Maida Terr,,42.261088,-71.113314,LocalBus,https://www.mbta.com/stops/16360,0,,1
A5704,16364,River St @ Holmfield Ave,,42.264078,-71.100859,LocalBus,https://www.mbta.com/stops/16364,0,,1
A5705,16365,River St @ Tesla St,,42.266439,-71.097192,LocalBus,https://www.mbta.com/stops/16365,0,,1
A5706,16369,River St @ Violante St,,42.266533,-71.097269,LocalBus,https://www.mbta.com/stops/16369,0,,1
A1027,1637,West St @ Centre St,,42.241968,-71.021578,LocalBus,https://www.mbta.com/stops/1637,0,,1
A1028,1638,West St @ Lyons St,,42.241580,-71.022923,LocalBus,https://www.mbta.com/stops/1638,0,,1
A1029,1639,West St @ Ida St,,42.240748,-71.024085,LocalBus,https://www.mbta.com/stops/1639,0,,1
A5707,16391,Fairmount Ave opp Pierce St,,42.254737,-71.120190,LocalBus,https://www.mbta.com/stops/16391,0,,1
A1030,1640,West St @ Doble St,,42.239285,-71.025263,LocalBus,https://www.mbta.com/stops/1640,0,,1
A5708,16403,Summit St @ Neponset Ave,,42.247466,-71.117607,LocalBus,https://www.mbta.com/stops/16403,0,,1
A1031,1641,West St @ Hayden St,,42.238421,-71.025546,LocalBus,https://www.mbta.com/stops/1641,0,,1
A1032,1642,West St @ Wickford Ln,,42.237318,-71.026229,LocalBus,https://www.mbta.com/stops/1642,0,,1
A1033,1643,West St @ Willard St,,42.235942,-71.028228,LocalBus,https://www.mbta.com/stops/1643,0,,1
A5709,16434,Cummins Hwy @ American Legion Hwy,,42.278578,-71.116130,LocalBus,https://www.mbta.com/stops/16434,0,,1
A1034,1644,Willard St opp Ames St,,42.234801,-71.028609,LocalBus,https://www.mbta.com/stops/1644,0,,1
A5710,16458,Cummins Hwy @ Fairway St,,42.268381,-71.095147,LocalBus,https://www.mbta.com/stops/16458,0,,1
A5711,16459,Cummins Hwy @ Regis Rd,,42.269672,-71.096952,LocalBus,https://www.mbta.com/stops/16459,0,,1
A5712,16466,Hyde Park Ave @ Milton St,,42.239521,-71.131791,LocalBus,https://www.mbta.com/stops/16466,0,,1
A1035,1647,Willard St opp Thistle Rd,,42.229500,-71.031110,LocalBus,https://www.mbta.com/stops/1647,0,,1
A5713,16479,Hyde Park Ave @ Florian St,,42.286684,-71.118526,LocalBus,https://www.mbta.com/stops/16479,0,,1
A1036,1648,859 Willard St,,42.227896,-71.031558,LocalBus,https://www.mbta.com/stops/1648,0,,1
A1037,1649,Granite St @ Wood Rd,,42.225872,-71.032036,LocalBus,https://www.mbta.com/stops/1649,0,,1
A5714,16498,Hyde Park Ave @ Metropolitan Ave,,42.270468,-71.120666,LocalBus,https://www.mbta.com/stops/16498,0,,1
A1038,1650,Granite St @ Partridge Hill Rd,,42.219946,-71.027761,LocalBus,https://www.mbta.com/stops/1650,0,,1
A5715,16500,950 American Legion Hwy,,42.274306,-71.116515,LocalBus,https://www.mbta.com/stops/16500,0,,1
A5716,16535,Otis St @ Summer St,,42.354243,-71.058557,ExpressBus-Downtown,https://www.mbta.com/stops/16535,0,,1
A5717,16538,Chauncy St @ Summer St,,42.354271,-71.059508,LocalBus,https://www.mbta.com/stops/16538,0,,1
A5718,16539,Milk St @ Devonshire St,,42.356727,-71.057480,LocalBus,https://www.mbta.com/stops/16539,0,,1
A5719,16551,Congress St @ Franklin St,,42.355550,-71.055682,LocalBus,https://www.mbta.com/stops/16551,0,,1
A1039,1656,Mystic St @ Garden St,,42.418301,-71.151004,LocalBus,https://www.mbta.com/stops/1656,0,,1
A1040,1657,Mystic St @ Rangely Rd,,42.420438,-71.153004,LocalBus,https://www.mbta.com/stops/1657,0,,1
A1041,1658,Mystic St @ Farrington St,,42.421405,-71.153763,LocalBus,https://www.mbta.com/stops/1658,0,,1
A1042,1659,201 Mystic St,,42.422552,-71.153825,LocalBus,https://www.mbta.com/stops/1659,0,,1
A1043,1660,Mystic St @ Davis Ave,,42.423843,-71.152874,LocalBus,https://www.mbta.com/stops/1660,0,,1
A5720,16606,Beach Rd @ Surfside Rd,,42.457537,-70.935808,LocalBus,https://www.mbta.com/stops/16606,0,,1
A1044,1661,Mystic St @ Beverley Rd,,42.426420,-71.151971,LocalBus,https://www.mbta.com/stops/1661,0,,1
A5721,16616,Flash Rd @ Castle Rd,,42.423426,-70.934768,LocalBus,https://www.mbta.com/stops/16616,0,,1
A5722,16618,Washington St @ Richards St,,42.243358,-71.177137,LocalBus,https://www.mbta.com/stops/16618,0,,0
A1045,1662,355 Mystic St,,42.429362,-71.153151,LocalBus,https://www.mbta.com/stops/1662,0,,1
A1046,1663,449 Mystic St - Winchester Line,,42.434571,-71.155360,LocalBus,https://www.mbta.com/stops/1663,0,,1
A5723,16642,Nahant Rd opp Greenlawn Cemetery,,42.427763,-70.926821,LocalBus,https://www.mbta.com/stops/16642,0,,1
A1047,1665,Cambridge St @ Robinson Pk,,42.439301,-71.152499,LocalBus,https://www.mbta.com/stops/1665,0,,1
A5724,16653,Market St @ Commuter Rail,,42.462057,-70.947263,LocalBus,https://www.mbta.com/stops/16653,0,,1
A1048,1668,Cambridge St @ Everett Ave,,42.442772,-71.151924,LocalBus,https://www.mbta.com/stops/1668,0,,1
A5725,16683,Broadway @ Mayfair St,,42.490891,-70.958627,LocalBus,https://www.mbta.com/stops/16683,0,,1
A1049,1670,Cambridge St @ Church St,,42.446587,-71.153201,LocalBus,https://www.mbta.com/stops/1670,0,,1
A1050,1671,125 Cambridge St opp Oneida Rd,,42.447506,-71.154159,LocalBus,https://www.mbta.com/stops/1671,0,,1
A1051,1672,Cambridge St @ Foxcroft Rd,,42.449065,-71.155274,LocalBus,https://www.mbta.com/stops/1672,0,,0
A1052,1673,Cambridge St @ Wildwood St,,42.451614,-71.156869,LocalBus,https://www.mbta.com/stops/1673,0,,1
A5726,16730,323 Walnut St,,42.480204,-71.006711,LocalBus,https://www.mbta.com/stops/16730,0,,1
A5727,16734,Walnut St @ Sterling St,,42.473806,-70.989209,LocalBus,https://www.mbta.com/stops/16734,0,,1
A5728,16739,Garfield Ave @ Castle Rising Ct,,42.469650,-70.991008,LocalBus,https://www.mbta.com/stops/16739,0,,1
A1053,1674,Cambridge St @ Pond St,,42.455858,-71.159548,LocalBus,https://www.mbta.com/stops/1674,0,,1
A1054,1677,Cambridge Rd @ Rehabilitation Way,,42.461148,-71.166300,LocalBus,https://www.mbta.com/stops/1677,0,,2
A1055,1678,Cambridge Rd @ Country Club Rd,,42.461365,-71.168766,LocalBus,https://www.mbta.com/stops/1678,0,,1
A1056,1679,254 Cambridge Rd,,42.461377,-71.171197,LocalBus,https://www.mbta.com/stops/1679,0,,1
A127,168,Tremont St @ Appleton St,,42.346361,-71.069294,LocalBus,https://www.mbta.com/stops/168,0,,1
A1057,1680,Cambridge Rd opp Parker St,,42.463484,-71.173918,LocalBus,https://www.mbta.com/stops/1680,0,,1
A1058,1681,Cambridge Rd @ Crawford Dr,,42.465195,-71.175406,LocalBus,https://www.mbta.com/stops/1681,0,,1
A1059,1682,Cambridge Rd @ Litchfield Dr,,42.466164,-71.176458,LocalBus,https://www.mbta.com/stops/1682,0,,1
A1060,1683,Cambridge Rd @ Russell St,,42.467939,-71.178331,LocalBus,https://www.mbta.com/stops/1683,0,,1
A1061,1684,Cambridge Rd opp Revere Rd,,42.470559,-71.180056,LocalBus,https://www.mbta.com/stops/1684,0,,1
