shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3913785750495,-71.569785718309,62,8354.54
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2806690502566,-71.3994533657702,130,29390.56
44ba41ce-97bf-4b83-8ed2-22be391da44e,42.2940640028753,-71.4320153851518,7,2405.45
70e13ffd-4dc4-40e0-961a-677d4b5e9031,42.3531490476816,-71.5556263360754,18,1692.02
fc94a1b2-b4c5-4bd8-a42f-fceae0d8667d,42.2905918830986,-71.3519085259383,1,665.54
1a3bb90e-39bd-42a8-aee5-9c235210c1ca,42.3549488100379,-71.5541953774807,15,2973.06
32244de3-9fd2-4a6d-9298-3f65a391c061,42.3036113264329,-71.3319703240377,87,14061.73
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.2786936031993,-71.4095183556985,28,13030.76
334cc08f-6be8-4345-8a47-456b7f0f94b3,42.3509992570281,-71.540816518117,51,15629.5
ff965b36-520b-4106-957b-cdfc39152030,42.277583168601,-71.4167402039016,28,6438.26
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.300620663203,-71.3502348274132,6,2789.32
2ae7cb28-5016-4e06-ab62-e6ff783c178a,42.2941350814185,-71.4645291247683,14,6128.24
2ae7cb28-5016-4e06-ab62-e6ff783c178a,42.2818693388623,-71.4206012440086,6,787.73
31084152-d0bb-4f85-ace9-f57350f1398d,42.2945910569782,-71.4287927108284,12,3265
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.2930045302513,-71.3863829604616,22,10094.85
44ba41ce-97bf-4b83-8ed2-22be391da44e,42.2950550791654,-71.4474126069196,11,4340.97
5dae54bb-d17b-455b-bac7-99cf3f47aca6,42.2770842776945,-71.4175287733989,0,0
9bcf911c-bc0b-4618-8513-ad6a01a0476d,42.3115466422765,-71.4389609658099,23,4794.69
32244de3-9fd2-4a6d-9298-3f65a391c061,42.3016814769317,-71.3602032578113,58,10969.02
c7af0c22-81c1-4e21-9f1a-bd42095e7536,42.2992661475698,-71.3789626287796,14,2115.31
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.2759738430961,-71.4108795768547,25,4236.52
be321314-a8b4-4399-9382-ac071e1f258a,42.1909853631845,-71.4379122220226,33,11473.61
a06bbebf-63e8-446f-ad75-7896c1113b38,42.2082748835251,-71.5468796519566,1,370.72
dd03bd27-6fae-4482-950d-30eb0a26dd79,42.3305876452081,-71.4293237882449,138,20353.26
32244de3-9fd2-4a6d-9298-3f65a391c061,42.2932512934954,-71.4672690014404,1,294.45
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.2987417756761,-71.3714524430902,8,7411.85
94bed038-54ab-4503-8240-bc17785fb051,42.2998057,-71.39492154,6,1056.92
334cc08f-6be8-4345-8a47-456b7f0f94b3,42.3516376228117,-71.4875853948346,75,21139.63
be321314-a8b4-4399-9382-ac071e1f258a,42.1855833939066,-71.4402524495275,35,12121.16
2dc6b2ff-f920-464d-8e56-88cbdd542e6e,42.3453371134601,-71.5455546406242,7,1042.92
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.3017109812326,-71.3775303290802,13,5539.92
3082c696-a8ca-475e-929d-a6a5e1744f4f,42.3023614169575,-71.3374876283102,31,10232.07
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3020234586014,-71.38185405027,35,6114.99
791bd6d1-4ac1-4d09-a490-cf416b365e04,42.2810552883777,-71.3330673475902,43,11336.27
87a2315d-d10b-433b-bdf3-bee2f5d841c3,42.3471891788953,-71.5457102087564,7,927.82
e06cf8b6-197f-436c-8e5f-4852421526a0,42.2854500881106,-71.3477564661358,59,13203.14
1a3bb90e-39bd-42a8-aee5-9c235210c1ca,42.3368170760165,-71.5932389553332,41,9211.58
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3024284721868,-71.3848581245457,41,6386.32
8d28332b-91dc-427b-9693-798695383c6f,42.3017512143702,-71.3778159843574,36,9107.48
e06cf8b6-197f-436c-8e5f-4852421526a0,42.3024794341611,-71.3848353257677,22,3937.64
323f9295-34b2-4025-9518-f7c5a6ad0acc,42.3002907514745,-71.3524543555054,27,10423.81
fc94a1b2-b4c5-4bd8-a42f-fceae0d8667d,42.2997408985937,-71.3596011018515,4,2090.13
17233672-961e-4210-9582-5acad72e5880,42.2996953010378,-71.3968838093808,7,1218.66
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3023721457942,-71.3852832546999,42,6421.82
8d28332b-91dc-427b-9693-798695383c6f,42.2985714553935,-71.3996572136675,14,6064.5
e06cf8b6-197f-436c-8e5f-4852421526a0,42.3093351608119,-71.3613700188023,43,9607.12
791bd6d1-4ac1-4d09-a490-cf416b365e04,42.2742853924206,-71.4020577908789,9,2072.51
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3023587347483,-71.3862944475588,43,6504.94
8d28332b-91dc-427b-9693-798695383c6f,42.302639025607,-71.3758499250322,31,8905.65
e06cf8b6-197f-436c-8e5f-4852421526a0,42.2750404343033,-71.3564763281629,70,15104.07
606a8096-088f-4cad-8737-f93e5aa49fe7,42.3004798472214,-71.4927312131364,62,12173.39
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2787807749975,-71.3984596072709,10,2638.5
5bc0696b-1bfe-4de5-998d-ebbcae45f2a7,42.2968092439657,-71.4086546843442,75,11214.71
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3022125543483,-71.3870213262451,44,6566.85
8d28332b-91dc-427b-9693-798695383c6f,42.2941230114772,-71.463948426482,5,487.13
e06cf8b6-197f-436c-8e5f-4852421526a0,42.2991736113533,-71.3786085771685,30,5263.72
323f9295-34b2-4025-9518-f7c5a6ad0acc,42.2934967156349,-71.4672958235321,1,170.73
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3014119149096,-71.3471650390127,45,11160.74
dd03bd27-6fae-4482-950d-30eb0a26dd79,42.302415061141,-71.3847816815842,47,9493.04
873fd7ba-c921-43c2-860c-5a789361122c,42.29773,-71.43723,20,4457.53
6db9ad31-bc72-4c05-8e2d-1750d9b7d8d9,42.3137956746695,-71.2742357715509,4,1175.07
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3017994941353,-71.3879520528288,83,15597.84
dd03bd27-6fae-4482-950d-30eb0a26dd79,42.302323866029,-71.3866766623662,66,10436.48
6db9ad31-bc72-4c05-8e2d-1750d9b7d8d9,42.2986116885311,-71.4029536487432,20,12059.24
6db9ad31-bc72-4c05-8e2d-1750d9b7d8d9,42.3004610717572,-71.4343770703302,25,14681.65
32244de3-9fd2-4a6d-9298-3f65a391c061,42.2980752466962,-71.4094311839003,13,5335.11
c7af0c22-81c1-4e21-9f1a-bd42095e7536,42.3002411306048,-71.3598197018993,21,5607.65
6db9ad31-bc72-4c05-8e2d-1750d9b7d8d9,42.2985298811513,-71.4372389875197,31,15173.31
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.2952830669452,-71.4368728659673,1,273.48
ff965b36-520b-4106-957b-cdfc39152030,42.2984963535366,-71.4334208627594,20,3686.63
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.2904161983976,-71.3553202960086,2,894.55
323f9295-34b2-4025-9518-f7c5a6ad0acc,42.2941605624056,-71.4644660928527,4,444.38
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.2829797734606,-71.4220992578327,10,2415.12
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.2780498729974,-71.4178855072192,14,3078.78
32244de3-9fd2-4a6d-9298-3f65a391c061,42.3331813414801,-71.2431033696594,125,24062.46
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.298908072645,-71.3599256491617,4,1921.62
323f9295-34b2-4025-9518-f7c5a6ad0acc,42.298218744887,-71.4231882347577,12,4121.93
c1bfdf28-cc1d-413f-a6c3-53eac2a16e10,42.2764083609824,-71.4102237767114,1,145.81
a4343a34-dbe1-4155-8e64-098298f2e552,42.2978003202558,-71.4830926944669,30,12767.51
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2804745900914,-71.39953517315,11,2846.45
791bd6d1-4ac1-4d09-a490-cf416b365e04,42.2729067369048,-71.3567821000089,29,7762.07
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3018973947702,-71.3873901300067,45,6613.17
8d28332b-91dc-427b-9693-798695383c6f,42.2987806677091,-71.376828931381,44,9884.74
e06cf8b6-197f-436c-8e5f-4852421526a0,42.3023426414932,-71.3791436778989,10,2687.86
323f9295-34b2-4025-9518-f7c5a6ad0acc,42.2978097079879,-71.4496884614044,10,1886.38
a4343a34-dbe1-4155-8e64-098298f2e552,42.2968736169859,-71.4834507693917,32,12879.96
ed582567-1407-4f72-a86f-250771727bf2,42.2416026736261,-71.4316988844692,14,5169.91
dbdc228e-b90f-495b-a216-14a6399b1186,42.2919987018108,-71.4877865605227,25,9876.7
8d28332b-91dc-427b-9693-798695383c6f,42.2991347193202,-71.3749527260633,46,10046.41
00d796b5-0044-4e89-b25b-63241ad7ec28,42.2796377408289,-71.3611111856169,85,17014.24
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3946320947785,-71.566662285725,53,7776.32
a4343a34-dbe1-4155-8e64-098298f2e552,42.297389942252,-71.4834682037514,31,12822.57
ed582567-1407-4f72-a86f-250771727bf2,42.2156093845135,-71.4258033887031,20,8196.65
1a3bb90e-39bd-42a8-aee5-9c235210c1ca,42.342434963133,-71.5678679387491,26,6504.39
791bd6d1-4ac1-4d09-a490-cf416b365e04,42.2825828065027,-71.3777972088931,18,4680.07
00d796b5-0044-4e89-b25b-63241ad7ec28,42.2771406040872,-71.3504950017032,66,14427.47
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3512446791675,-71.5466369120262,7,938.3
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.301855820528,-71.3877964846966,46,6646.88
ed582567-1407-4f72-a86f-250771727bf2,42.2711941463467,-71.419218565179,7,1656.44
c3186ada-4edd-4883-bd03-4e20e47393eb,42.3429298307258,-71.5429005946458,5,1052.41
00d796b5-0044-4e89-b25b-63241ad7ec28,42.3019389690124,-71.3838911881382,12,3082.3
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3737819417585,-71.5630104579336,37,4777.61
c1bfdf28-cc1d-413f-a6c3-53eac2a16e10,42.2784991430342,-71.4095599299407,2,384.46
606a8096-088f-4cad-8737-f93e5aa49fe7,42.2908775383757,-71.4907517427654,46,10204.52
9bcf911c-bc0b-4618-8513-ad6a01a0476d,42.2851805260885,-71.4216902209336,137,22980.06
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3020234586014,-71.378262572185,19,5212.8
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3777703868014,-71.5630694665354,32,5429.28
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3780198322546,-71.5643140115925,34,5551.68
00d796b5-0044-4e89-b25b-63241ad7ec28,42.3024338366052,-71.361211768461,51,10867.32
c3186ada-4edd-4883-bd03-4e20e47393eb,42.3405480289786,-71.5426605369246,6,1317.81
ebf9d82a-95d1-47d7-934d-1a17d76ef612,42.3018571616326,-71.3877414994086,27,11667.76
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2803552317831,-71.3340731760307,82,19950.74
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2787888216251,-71.3983536600085,131,29618.21
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3958739576265,-71.5988152682075,77,11159.09
b3be799b-deb3-49ee-81da-777f4b5b4b01,42.2932056959394,-71.4601919925327,16,5621.73
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2694466870694,-71.406724834843,4,860.19
7fac9a3a-4896-47ef-a5a7-b6220f809af2,42.1831036915245,-71.4444393780494,26,9877.35
c3186ada-4edd-4883-bd03-4e20e47393eb,42.2833753993139,-71.4226236297264,57,16738.54
522c9f9c-6f71-43a2-bbde-d07fa0b50379,42.2909700745922,-71.3962856767348,4,2459.81
a4343a34-dbe1-4155-8e64-098298f2e552,42.3054996016919,-71.5295968371389,9,5463.8
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2702768308089,-71.4026036204459,5,1211.4
be321314-a8b4-4399-9382-ac071e1f258a,42.2415946269986,-71.4332827289869,19,5375.97
1a530520-83f4-4a7e-850b-5296d1b72aff,42.3494475990205,-71.5183798383701,7,2709.75
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3947688874464,-71.5823572327111,16,1504.19
b3be799b-deb3-49ee-81da-777f4b5b4b01,42.2940707083983,-71.4671778063284,13,4656.88
1a3bb90e-39bd-42a8-aee5-9c235210c1ca,42.3395207428647,-71.5615701116067,24,5886.34
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2714623672642,-71.3996961057005,6,1484.37
1499fae1-4207-432e-a615-c5b7409b0707,42.1424574936901,-71.5179962824581,24,5594.05
58d6daae-0b71-4e38-94f2-d3bdfab96f37,42.2113191909384,-71.5504000514984,20,21491
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3850727012797,-71.5640350618384,42,6416.07
07e8d2a1-0d98-483d-aeb6-40aabe2abab1,42.3011396706784,-71.3925654526094,4,722.38
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.2968092439657,-71.4086546843442,81,11618.31
791bd6d1-4ac1-4d09-a490-cf416b365e04,42.285188572716,-71.3381300174075,46,12109.95
b48eb036-32b1-4cc1-905d-fe8b6bd7aec4,42.2931788738477,-71.4493424564208,21,5148.79
522c9f9c-6f71-43a2-bbde-d07fa0b50379,42.2924144442329,-71.4002459585813,3,2096.86
1a3bb90e-39bd-42a8-aee5-9c235210c1ca,42.3518253774539,-71.5562955472646,11,2472.14
be321314-a8b4-4399-9382-ac071e1f258a,42.2405619764663,-71.4318517703922,21,5546.73
010754eb-65e1-4c59-91c7-578a45f128dd,42.2787780927883,-71.4167536149474,7,1154.63
aec17562-8629-42b6-81b8-28daadda1858,42.3110718912525,-71.5315669197778,20,7120.82
27450b0e-5e21-4200-9c8b-6049b96a1ba5,42.2986572860871,-71.4462780324386,4,2080.31
1a3bb90e-39bd-42a8-aee5-9c235210c1ca,42.3501302212554,-71.5581006740392,10,2232.44
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.2918793435025,-71.4007743537888,26,11398.34
1a530520-83f4-4a7e-850b-5296d1b72aff,42.345519503684,-71.5487062364046,23,6522.66
1a3bb90e-39bd-42a8-aee5-9c235210c1ca,42.353677442889,-71.6149044999423,59,16048.81
84599425-3012-4483-bc16-de3a694453ad,42.1631346442184,-71.4819245923712,5,1824.91
b48eb036-32b1-4cc1-905d-fe8b6bd7aec4,42.3593208109928,-71.5521220297886,59,18796.47
9bcf911c-bc0b-4618-8513-ad6a01a0476d,42.3021280647592,-71.3848487368136,90,16347.71
c7af0c22-81c1-4e21-9f1a-bd42095e7536,42.3014669001977,-71.3863507739515,0,0
334cc08f-6be8-4345-8a47-456b7f0f94b3,42.3497372776113,-71.6201884520166,4,985.61
30b37877-dc69-40f6-89ba-1b3a2c97e791,42.1713650030711,-71.4728694541972,51,15402.62
c3186ada-4edd-4883-bd03-4e20e47393eb,42.2964109359033,-71.4449141290733,43,13721.3
2ae7cb28-5016-4e06-ab62-e6ff783c178a,42.2940640028753,-71.4320153851518,7,2435.94
adf6bdfe-a1c8-4952-b53b-0b7276ceae9e,42.1511988133907,-71.5186735402747,32,7629.44
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.302639025607,-71.3758499250322,14,5712.28
1a530520-83f4-4a7e-850b-5296d1b72aff,42.3454564717684,-71.5503745705112,22,6385.46
6ad13089-7874-4511-94fc-2e65506ae49c,42.283914523358,-71.4232043280127,14,2311.82
84599425-3012-4483-bc16-de3a694453ad,42.1782113419897,-71.4583037172737,10,4476.45
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3966625271238,-71.5951151606509,0,0
1a530520-83f4-4a7e-850b-5296d1b72aff,42.3538115533478,-71.5328195114624,12,4318.31
9bcf911c-bc0b-4618-8513-ad6a01a0476d,42.2791817652692,-71.4184796165514,144,24218.28
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.3022541285905,-71.3799765038476,16,8673.68
1a530520-83f4-4a7e-850b-5296d1b72aff,42.3465508131117,-71.5507795840966,21,6259.39
791bd6d1-4ac1-4d09-a490-cf416b365e04,42.2833110262937,-71.3362712464494,44,11699.87
30b37877-dc69-40f6-89ba-1b3a2c97e791,42.2045761170731,-71.4283528285237,35,9831.28
c3186ada-4edd-4883-bd03-4e20e47393eb,42.3214922738965,-71.5305999833703,10,3738.72
334cc08f-6be8-4345-8a47-456b7f0f94b3,42.3495575695966,-71.5191724311812,63,18127.5
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.2992916285569,-71.379000179708,18,9037.34
606a8096-088f-4cad-8737-f93e5aa49fe7,42.2933880861633,-71.4874190978658,38,9338.28
791bd6d1-4ac1-4d09-a490-cf416b365e04,42.2848197689545,-71.3415149653861,40,10415.48
30b37877-dc69-40f6-89ba-1b3a2c97e791,42.2436827268411,-71.4310269910709,22,5240.06
0348f914-4e27-49cb-83c2-1c521f21aa61,42.37470328061,-71.5642496385723,27,4957.78
44ba41ce-97bf-4b83-8ed2-22be391da44e,42.2958449897674,-71.4701255542115,25,7494.51
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.3010149479517,-71.3866686157387,21,6978.34
6db9ad31-bc72-4c05-8e2d-1750d9b7d8d9,42.2977949558374,-71.4151845225802,21,13068.59
c7af0c22-81c1-4e21-9f1a-bd42095e7536,42.290544944438,-71.3549957486984,23,6795.72
873fd7ba-c921-43c2-860c-5a789361122c,42.2770199046743,-71.4103230184509,2,196.05
873fd7ba-c921-43c2-860c-5a789361122c,42.2777896987074,-71.4146735617324,8,852.74
32244de3-9fd2-4a6d-9298-3f65a391c061,42.3074133579381,-71.2894371920489,97,17593.58
c7af0c22-81c1-4e21-9f1a-bd42095e7536,42.2998387992286,-71.3609234309747,16,3618.23
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3017297566968,-71.3878072135334,82,15583.64
873fd7ba-c921-43c2-860c-5a789361122c,42.298992562234,-71.4371021948518,19,4316.84
a54a2f64-9671-4a17-a7fe-8f4ece182b6f,42.347199907732,-71.5433284070092,18,5300.3
31084152-d0bb-4f85-ace9-f57350f1398d,42.2986948370155,-71.446751442358,22,5158.72
6db9ad31-bc72-4c05-8e2d-1750d9b7d8d9,42.2998790323662,-71.4313542205902,24,14424.93
32244de3-9fd2-4a6d-9298-3f65a391c061,42.2992929696615,-71.3809917200203,41,8739.18
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.3020449162748,-71.3807744610771,17,6178.46
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.2935919340606,-71.4708215874923,111,22939.8
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.2817768026457,-71.4204496991902,11,2605.54
0786374f-38c6-43dd-9078-9e691c7d80c3,42.3510944754538,-71.5410002494454,17,3863.8
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3017176867555,-71.3886896603519,84,15659.14
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.2776770459221,-71.4179083059971,15,3120.25
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3016922057684,-71.3446491268068,44,10951.64
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.3017230511739,-71.3779004739464,15,5909.16
32244de3-9fd2-4a6d-9298-3f65a391c061,42.3077727739675,-71.2875234358027,98,17755.84
6db9ad31-bc72-4c05-8e2d-1750d9b7d8d9,42.2979290662962,-71.4204510402948,22,13501.7
a54a2f64-9671-4a17-a7fe-8f4ece182b6f,42.2968347249529,-71.4724523706706,55,16317.34
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3010055602196,-71.3508544177326,46,11467.3
873fd7ba-c921-43c2-860c-5a789361122c,42.2801205384803,-71.4175596188044,11,1337.31
32244de3-9fd2-4a6d-9298-3f65a391c061,42.2986036419036,-71.3985615312196,14,6230.41
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.3017056168142,-71.3779138849922,13,8479.71
cb7954c3-4f25-47ad-83e5-0cc468a0f704,42.2473533300968,-71.4303188878488,41,10560.2
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.301478970139,-71.387824647893,47,6688.82
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3750613555349,-71.5643046238604,36,4600.13
b48eb036-32b1-4cc1-905d-fe8b6bd7aec4,42.2977185128759,-71.4874807886768,40,8764.97
00d796b5-0044-4e89-b25b-63241ad7ec28,42.2771915660615,-71.3517650277474,67,14532.04
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3945408996666,-71.594871079616,5,298.32
873fd7ba-c921-43c2-860c-5a789361122c,42.2791696953278,-71.4166664431492,10,1208.64
cb7954c3-4f25-47ad-83e5-0cc468a0f704,42.2727471454589,-71.4099072760288,4,449.6
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3022541285905,-71.3780828641702,20,5242.38
c3186ada-4edd-4883-bd03-4e20e47393eb,42.331107993788,-71.5405080640619,7,2381.58
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3744444474247,-71.5591494178265,39,5187.55
00d796b5-0044-4e89-b25b-63241ad7ec28,42.3023761691079,-71.3851773074375,13,3198.63
70e13ffd-4dc4-40e0-961a-677d4b5e9031,42.3527815850247,-71.5565221939398,17,1607.88
c1bfdf28-cc1d-413f-a6c3-53eac2a16e10,42.2813235092952,-71.3960791466283,3,1536.35
9bcf911c-bc0b-4618-8513-ad6a01a0476d,42.2795250880435,-71.4187947761294,143,24172.16
116c48b8-ccc9-4391-ac93-d38c3ed825a9,42.3010243356838,-71.3880419068362,48,6742.4
81754d79-65fc-4049-87c7-6772a1cb0427,42.3628438927438,-71.5607909298414,25,12045.55
b48eb036-32b1-4cc1-905d-fe8b6bd7aec4,42.2999688863736,-71.4376627765693,15,3863.73
00d796b5-0044-4e89-b25b-63241ad7ec28,42.3015956462381,-71.3777382002913,32,5676.52
c3186ada-4edd-4883-bd03-4e20e47393eb,42.2917224342658,-71.4524283380764,39,12886.99
709a77da-33f5-4520-b815-a1be5f72dfbc,42.298303234476,-71.440735247179,10,3684.1
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3950786826061,-71.5953283962803,4,227.75
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3949016568006,-71.5945518967242,7,358.54
dbdc228e-b90f-495b-a216-14a6399b1186,42.308830905487,-71.5307153183648,51,17984.64
00d796b5-0044-4e89-b25b-63241ad7ec28,42.3107808715571,-71.3749232217624,36,7403.36
ee4a9731-d677-46cf-b6de-4056519c82df,42.302639025607,-71.3758499250322,78,17562.63
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3780909107978,-71.5633376874529,33,5471.15
709a77da-33f5-4520-b815-a1be5f72dfbc,42.3015768707739,-71.5039213898135,59,12287.65
b48eb036-32b1-4cc1-905d-fe8b6bd7aec4,42.2968709347767,-71.4732717855735,37,7589.04
c3186ada-4edd-4883-bd03-4e20e47393eb,42.2899575406288,-71.4596890783125,37,12254.49
9bcf911c-bc0b-4618-8513-ad6a01a0476d,42.2788773345278,-71.4180343698284,145,24268.12
a4343a34-dbe1-4155-8e64-098298f2e552,42.29773,-71.43723,44,17483.8
0348f914-4e27-49cb-83c2-1c521f21aa61,42.3810426819946,-71.564712319655,39,5964.68
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.2986197351587,-71.3703701716882,10,4758.44
873fd7ba-c921-43c2-860c-5a789361122c,42.3000252127662,-71.4373771212922,18,4199.89
dbdc228e-b90f-495b-a216-14a6399b1186,42.2924962516127,-71.4363645873287,8,2803.13
09c7668b-c32f-48ac-9df4-c8eb45b4144e,42.3623409785236,-71.5528998704493,48,7000.79
c7af0c22-81c1-4e21-9f1a-bd42095e7536,42.3023345948657,-71.3796130645044,11,1716.67
3082c696-a8ca-475e-929d-a6a5e1744f4f,42.3145225533559,-71.2666880349331,39,16289.52
44ba41ce-97bf-4b83-8ed2-22be391da44e,42.2968454537896,-71.4727796001899,27,7743.44
f2ac62e3-4e8b-448f-abe5-23dee4a34dd7,42.2847352793655,-71.3379771314846,88,21038.23
1a3bb90e-39bd-42a8-aee5-9c235210c1ca,42.3478168158422,-71.5550174745928,18,3856.53
b48eb036-32b1-4cc1-905d-fe8b6bd7aec4,42.3162874469928,-71.520934642609,48,13086.69
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.3031808318603,-71.3324464161662,6,4168.35
873fd7ba-c921-43c2-860c-5a789361122c,42.2994498788983,-71.4342603942311,14,3904.35
334cc08f-6be8-4345-8a47-456b7f0f94b3,42.3289340632519,-71.6202528250368,13,4752.53
a4343a34-dbe1-4155-8e64-098298f2e552,42.2770842776945,-71.4175287733989,49,20649.6
dd03bd27-6fae-4482-950d-30eb0a26dd79,42.2931238885596,-71.4091415053094,26,4792.46
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.2994029402377,-71.3760604784525,9,7797.64
3082c696-a8ca-475e-929d-a6a5e1744f4f,42.3052367451928,-71.3149798700201,33,12115.63
2dc6b2ff-f920-464d-8e56-88cbdd542e6e,42.3045997205138,-71.5218519581468,15,6573.32
5d9b4e8b-9a01-42e4-8daa-1b1ef89bd5b3,42.2968535004171,-71.4482803015876,32,4777.88
c7af0c22-81c1-4e21-9f1a-bd42095e7536,42.2984735547586,-71.3702159446606,15,2839.57
792fe5fe-01b8-4b19-ba95-775c2e0a66cd,42.3017927886124,-71.3778977917372,34,6784.33
5d9b4e8b-9a01-42e4-8daa-1b1ef89bd5b3,42.2980819522191,-71.4497246712282,34,4993.55
8a3c1ae9-3e65-4167-828e-c0e15f7307f3,42.150950709042,-71.5027345122537,30,18711.34
a6e3e0f9-ca9b-43cb-ab1b-b5ef20bffddc,42.3024459065465,-71.3793099748677,16,6050.12
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3025853814236,-71.3364858231834,43,10273.44
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.29773,-71.43723,0,0
458b7a7a-9831-4fec-8445-2bb9146ce9fd,42.3516577393805,-71.533165516446,58,16833.37
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3192043494704,-71.2490055709484,14,2241.11
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.2767530248614,-71.4167965302942,17,3299.12
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3203483116834,-71.250196471822,13,2080.7
94bed038-54ab-4503-8240-bc17785fb051,42.2987042247477,-71.3967389700853,8,1329.43
1676f7fb-c9ac-422a-9316-5cfac89e5074,42.29151,-71.3564,1,978.92
32244de3-9fd2-4a6d-9298-3f65a391c061,42.3023708046896,-71.3864902488286,33,7761.49
792fe5fe-01b8-4b19-ba95-775c2e0a66cd,42.2988276063697,-71.3462061492328,2,681.8
0786374f-38c6-43dd-9078-9e691c7d80c3,42.3467439321723,-71.5487799971569,24,5357.57
32244de3-9fd2-4a6d-9298-3f65a391c061,42.2978123901971,-71.4172592113769,12,4691.06
4cffd91a-16d8-4f8a-a396-1e92a3bd7f84,42.2927081461375,-71.4362760744259,2,563.78
32244de3-9fd2-4a6d-9298-3f65a391c061,42.2993291794854,-71.3605036652388,70,11555.65
94bed038-54ab-4503-8240-bc17785fb051,42.295501666993,-71.4696293455141,20,8073.05
c7af0c22-81c1-4e21-9f1a-bd42095e7536,42.3010833442857,-71.3486107497579,20,4681.68
57ffc5ea-7717-460b-97c9-b956dbb5ec84,42.3207130921312,-71.2510668486993,12,1998.5
