from_stop_id,to_stop_id,transfer_type,min_transfer_time
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6417,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6471,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6416,A6472,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6416,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6417,A6471,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6418,A6436,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6419,A6437,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6434,A6570,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6436,A6418,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6437,A6419,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6470,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6564,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6565,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6566,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6469,A6568,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6469,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6564,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6565,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6566,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6470,A6568,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6416,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6471,A6417,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6472,A6416,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6479,A89,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6487,A6624,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6489,A89,1,0
A6564,A6469,1,0
A6564,A6469,1,0
A6564,A6469,1,0
A6564,A6469,1,0
