Agency,Stop_ID,Station_Name,WLK,KNR,PNR,XFR,ALL
MBTA,A3533&T,Wood Island,0,0,0,6,6
MBTA,A3574&T,Meridian St @ Eutaw,1,0,0,0,1
MBTA,A3557&T,Broadway opp Central,69,0,0,67,136
MBTA,A6700&T,Eastern Avenue,192,1,0,3,196
MBTA,A2934&T,Beach St @ Upham St,177,0,0,0,177
MBTA,A3483&T,296 Washington Ave o,39,0,0,0,39
MBTA,A3597&T,Broadway opp Fernwoo,178,0,0,3,181
MBTA,A3560&T,Broadway @ Cabot St,7,1,0,0,8
MBTA,A3474&T,Washington Ave @ Pro,85,0,0,0,85
MBTA,A3487&T,Washington Ave @ Hea,272,0,0,517,789
MBTA,A3480&T,Sagamore Ave @ Washi,279,0,0,0,279
MBTA,A3569&T,Pearl St opp Essex S,260,0,0,20,281
MBTA,A3121&T,Market Basket,21,0,0,1,22
MBTA,A3603&T,Beach St opp Nahant,50,1,0,18,69
MBTA,A3562&T,Broadway @ Webster A,151,1,0,0,152
MBTA,A3481&T,Washington Ave @ Rev,152,2,0,12,165
MBTA,A3582&T,Meridian St @ White,97,1,0,0,98
MBTA,A3486&T,Washington Ave @ Blo,28,0,0,35,63
MBTA,A3495&T,Park St @ Hawthorne,1205,2,0,18,1225
MBTA,A3844&T,Northgate Shopping C,585,11,0,30,626
MBTA,A6699&T,Eastern Avenue,77,1,0,4,82
MBTA,A3561&T,Broadway @ Stockton,905,3,0,0,907
MBTA,A3579&T,Meridian St @ Havre,144,0,0,12,157
MBTA,A5927&T,Terminal B Stop 1 -,0,0,0,0,0
MBTA,A6697&T,Box District,3,6,0,162,171
MBTA,A3572&T,Meridian St @ West E,1,0,0,0,1
MBTA,A5735&T,Terminal B Stop 2 -,0,0,0,0,0
MBTA,A5736&T,Terminal C - Arrival,8,0,0,0,8
MBTA,A3558&T,Broadway @ Yeamans S,509,2,0,106,617
MBTA,A3489&T,Broadway @ Fourth St,869,1,0,1527,2397
MBTA,A5734&T,Terminal A,3809,2,0,16,3828
MBTA,A5737&T,Terminal E - Arrival,1,5,0,0,6
MBTA,A6695&T,Bellingham Square,317,6,0,1257,1580
MBTA,A4145&T,Airport,200,1,0,680,880
MBTA,A3490&T,Third St @ Chestnut,398,1,0,28,427
MBTA,A4146&T,Airport,588,3,0,995,1585
MBTA,A3580&T,Meridian St @ Sarato,401,0,0,0,401
MBTA,A5667&T,Orient Heights,0,0,0,168,168
MBTA,A6693&T,Chelsea,152,5,0,945,1102
MBTA,A3496&T,Hawthorne St @ Broad,134,3,0,151,288
MBTA,A3488&T,Washington Ave @ Bro,233,0,0,332,565
MBTA,A3578&T,Maverick,761,6,0,1373,2140
MBTA,A5662&T,Wonderland,59,4,37,3698,3798
MBTA,A1253&T,Harvard,60,1,0,616,677
MBTA,A1264&T,Aberdeen Ave @ Huron,0,0,0,0,0
MBTA,A1265&T,Aberdeen Ave @ Aberd,0,0,0,0,0
MBTA,A1426&T,Blanchard Rd opp Mer,0,0,0,0,0
MBTA,A1562&T,Webster Ave @ Prospe,3,0,0,0,3
MBTA,A1662&T,Broadway @ Billingha,0,0,0,0,0
MBTA,A1693&T,Broadway @ Walker St,0,0,0,0,0
MBTA,A1694&T,Broadway @ Leonard S,0,0,0,0,0
MBTA,A1695&T,Broadway @ Mason St,0,0,0,0,0
MBTA,A1696&T,Broadway @ Packard A,0,0,0,0,0
MBTA,A1703&T,Cross St @ Flint St,125,0,0,0,125
MBTA,A5822&T,Harvard,0,0,0,0,0
MBTA,A5931&T,Grand Union Blvd @ F,17,0,0,2,19
MBTA,A5933&T,Grand Union Blvd @ C,3,0,0,0,3
MBTA,A644&T,Magazine St @ Green,0,0,0,0,0
MBTA,A7122&T,Alewife,0,0,0,0,0
MBTA,A7123&T,Porter - Massachuset,0,0,0,0,0
MBTA,A7124&T,Harvard - Massachuse,0,0,0,0,0
MBTA,A7125&T,Central - Massachuse,0,0,0,0,0
MBTA,A7127&T,Harvard - Brattle St,0,0,0,0,0
MBTA,A7203&T,Union Square - Prosp,0,0,0,0,0
MBTA,A7204&T,Gilman Square - Medf,0,0,0,0,0
MBTA,A7205&T,Gilman Square - Medf,0,0,0,0,0
MBTA,A7206&T,Magoun Square - Medf,0,0,0,0,0
MBTA,A7208&T,East Somerville - Jo,0,0,0,0,0
MBTA,A7229&T,Union Square - Somer,0,0,0,0,0
MBTA,A7306&T,Alewife - Alewife Pa,0,0,0,0,0
MBTA,A7307&T,Alewife - Alewife Pa,0,0,0,0,0
MBTA,A7308&T,Alewife - Cambridgep,0,0,0,0,0
MBTA,A7309&T,Alewife - Buses  Ale,0,0,0,0,0
MBTA,A7310&T,Alewife - Russell Fi,0,0,0,0,0
MBTA,A7311&T,Alewife - Steel Plac,0,0,0,0,0
MBTA,A7335&T,Assembly - Foley St,0,0,0,0,0
MBTA,A7336&T,Assembly - Revolutio,0,0,0,0,0
MBTA,A7342&T,Ball Square - Broadw,0,0,0,0,0
MBTA,A7398&T,Central - Essex St,0,0,0,0,0
MBTA,A7399&T,Central - Mass Ave,0,0,0,0,0
MBTA,A7400&T,Central - Mass Ave,0,0,0,0,0
MBTA,A7401&T,Central - Pearl St,0,0,0,0,0
MBTA,A7402&T,Central - Prospect S,0,0,0,0,0
MBTA,A7403&T,Central - Western Av,0,0,0,0,0
MBTA,A7409&T,Davis - College Ave,0,0,0,0,0
MBTA,A7410&T,Davis - Holland St,0,0,0,0,0
MBTA,A7426&T,East Somerville - Wa,0,0,0,0,0
MBTA,A7436&T,Gilman Square - Medf,0,0,0,0,0
MBTA,A7437&T,Gilman Square - Scho,0,0,0,0,0
MBTA,A7442&T,Harvard - Brattle Sq,0,0,0,0,0
MBTA,A7443&T,Harvard - Church St,0,0,0,0,0
MBTA,A7444&T,Harvard - Harvard Sq,0,0,0,0,0
MBTA,A7445&T,Harvard - Church St,0,0,0,0,0
MBTA,A7480&T,Magoun Square - Lowe,0,0,0,0,0
MBTA,A7529&T,Porter - Massachuset,0,0,0,0,0
MBTA,A7530&T,Porter - Massachuset,0,0,0,0,0
MBTA,A7531&T,Porter - Somerville,0,0,0,0,0
MBTA,A7532&T,Porter - Somerville,0,0,0,0,0
MBTA,A7533&T,Porter - Somerville,0,0,0,0,0
MBTA,A7595&T,Union Square - Allen,0,0,0,0,0
MBTA,A7596&T,Union Square - Prosp,0,0,0,0,0
MBTA,A7597&T,Union Square - Prosp,0,0,0,0,0
MBTA,A8004&T,Davis,0,0,0,0,0
MBTA,A8005&T,Davis,0,0,0,0,0
MBTA,A8006&T,Davis,0,0,0,0,0
MBTA,A8007&T,Davis,0,0,0,0,0
MBTA,A8018&T,Alewife,0,0,0,0,0
MBTA,A8019&T,Alewife,0,0,0,0,0
MBTA,A8020&T,Alewife,0,0,0,0,0
MBTA,A8021&T,Alewife,0,0,0,0,0
MBTA,A8022&T,Alewife,0,0,0,0,0
MBTA,A8023&T,Alewife,0,0,0,0,0
MBTA,A8024&T,Alewife,0,0,0,0,0
MBTA,A8025&T,Alewife,0,0,0,0,0
MBTA,A8026&T,Alewife,0,0,0,0,0
MBTA,A8027&T,Alewife,0,0,0,0,0
MBTA,A8028&T,Alewife,0,0,0,0,0
MBTA,A8029&T,Alewife,0,0,0,0,0
MBTA,A8030&T,Alewife,0,0,0,0,0
MBTA,A8031&T,Alewife,0,0,0,0,0
MBTA,A8032&T,Alewife,0,0,0,0,0
MBTA,A8033&T,Alewife,0,0,0,0,0
MBTA,A8034&T,Alewife,0,0,0,0,0
MBTA,A8035&T,Alewife,0,0,0,0,0
MBTA,A8088&T,Porter,0,0,0,0,0
MBTA,A8089&T,Porter,0,0,0,0,0
MBTA,A8090&T,Porter,0,0,0,0,0
MBTA,A8091&T,Porter,0,0,0,0,0
MBTA,A8092&T,Porter,0,0,0,0,0
MBTA,A8093&T,Porter,0,0,0,0,0
MBTA,A8094&T,Porter,0,0,0,0,0
MBTA,A8095&T,Porter,0,0,0,0,0
MBTA,A8096&T,Porter,0,0,0,0,0
MBTA,A8097&T,Porter,0,0,0,0,0
MBTA,A8098&T,Porter,0,0,0,0,0
MBTA,A8099&T,Porter,0,0,0,0,0
MBTA,A8100&T,Porter,0,0,0,0,0
MBTA,A8101&T,Porter,0,0,0,0,0
MBTA,A8154&T,Gilman Square,0,0,0,0,0
MBTA,A8155&T,Gilman Square,0,0,0,0,0
MBTA,A8156&T,Gilman Square,0,0,0,0,0
MBTA,A8157&T,Gilman Square,0,0,0,0,0
MBTA,A8158&T,Magoun Square,0,0,0,0,0
MBTA,A8159&T,Magoun Square,0,0,0,0,0
MBTA,A8160&T,Magoun Square,0,0,0,0,0
MBTA,A8161&T,Magoun Square,0,0,0,0,0
MBTA,A8166&T,Union Square,0,0,0,0,0
MBTA,A8167&T,Union Square,0,0,0,0,0
MBTA,A8194&T,Alewife,0,0,0,0,0
MBTA,A8195&T,Alewife,0,0,0,0,0
MBTA,A8196&T,Alewife,0,0,0,0,0
MBTA,A8197&T,Alewife,0,0,0,0,0
MBTA,A8198&T,Alewife,0,0,0,0,0
MBTA,A8199&T,Alewife,0,0,0,0,0
MBTA,A8200&T,Alewife,0,0,0,0,0
MBTA,A8201&T,Alewife,0,0,0,0,0
MBTA,A8202&T,Alewife,0,0,0,0,0
MBTA,A8203&T,Alewife,0,0,0,0,0
MBTA,A8204&T,Alewife,0,0,0,0,0
MBTA,A8205&T,Alewife,0,0,0,0,0
MBTA,A8206&T,Alewife,0,0,0,0,0
MBTA,A8207&T,Alewife,0,0,0,0,0
MBTA,A8208&T,Davis,0,0,0,0,0
MBTA,A8209&T,Davis,0,0,0,0,0
MBTA,A8210&T,Harvard,0,0,0,0,0
MBTA,A8298&T,Alewife,0,0,0,0,0
MBTA,A8299&T,Alewife,0,0,0,0,0
MBTA,A8315&T,Harvard,0,0,0,0,0
MBTA,A8323&T,Porter,0,0,0,0,0
MBTA,A8324&T,Porter,0,0,0,0,0
MBTA,A8325&T,Porter,0,0,0,0,0
MBTA,A8326&T,Porter,0,0,0,0,0
MBTA,A8327&T,Porter,0,0,0,0,0
MBTA,A8328&T,Porter,0,0,0,0,0
MBTA,A8329&T,Porter,0,0,0,0,0
MBTA,A8330&T,Porter,0,0,0,0,0
MBTA,A8331&T,Porter,0,0,0,0,0
MBTA,A8332&T,Porter,0,0,0,0,0
MBTA,A8333&T,Alewife,0,0,0,0,0
MBTA,A8334&T,Alewife,0,0,0,0,0
MBTA,A8335&T,Alewife,0,0,0,0,0
MBTA,A8336&T,Alewife,0,0,0,0,0
MBTA,A8337&T,Alewife,0,0,0,0,0
MBTA,A8338&T,Alewife,0,0,0,0,0
MBTA,A8339&T,Alewife,0,0,0,0,0
MBTA,A8340&T,Alewife,0,0,0,0,0
MBTA,A8341&T,Alewife,0,0,0,0,0
MBTA,A8342&T,Alewife,0,0,0,0,0
MBTA,A8343&T,Alewife,0,0,0,0,0
MBTA,A8344&T,Alewife,0,0,0,0,0
MBTA,A8345&T,Alewife,0,0,0,0,0
MBTA,A8346&T,Alewife,0,0,0,0,0
MBTA,A8347&T,Alewife,0,0,0,0,0
MBTA,A8348&T,Alewife,0,0,0,0,0
MBTA,A8349&T,Alewife,0,0,0,0,0
MBTA,A8350&T,Alewife,0,0,0,0,0
MBTA,A8351&T,Alewife,0,0,0,0,0
MBTA,A8352&T,Alewife,0,0,0,0,0
MBTA,A8353&T,Alewife,0,0,0,0,0
MBTA,A8354&T,Alewife,0,0,0,0,0
MBTA,A8355&T,Alewife,0,0,0,0,0
MBTA,A8356&T,Alewife,0,0,0,0,0
MBTA,A8357&T,Alewife,0,0,0,0,0
MBTA,A8358&T,Alewife,0,0,0,0,0
MBTA,A8359&T,Alewife,0,0,0,0,0
MBTA,A8360&T,Alewife,0,0,0,0,0
MBTA,A8361&T,Alewife,0,0,0,0,0
MBTA,A8362&T,Alewife,0,0,0,0,0
MBTA,A8363&T,Alewife,0,0,0,0,0
MBTA,A8364&T,Alewife,0,0,0,0,0
MBTA,A8365&T,Alewife,0,0,0,0,0
MBTA,A8366&T,Alewife,0,0,0,0,0
MBTA,A8367&T,Alewife,0,0,0,0,0
MBTA,A8368&T,Alewife,0,0,0,0,0
MBTA,A8369&T,Alewife,0,0,0,0,0
MBTA,A8370&T,Alewife,0,0,0,0,0
MBTA,A8371&T,Alewife,0,0,0,0,0
MBTA,A8372&T,Alewife,0,0,0,0,0
MBTA,A8373&T,Alewife,0,0,0,0,0
MBTA,A8374&T,Alewife,0,0,0,0,0
MBTA,A8375&T,Alewife,0,0,0,0,0
MBTA,A8376&T,Alewife,0,0,0,0,0
MBTA,A8377&T,Alewife,0,0,0,0,0
MBTA,A8378&T,Alewife,0,0,0,0,0
MBTA,A8379&T,Alewife,0,0,0,0,0
MBTA,A8380&T,Alewife,0,0,0,0,0
MBTA,A8409&T,Assembly,0,0,0,0,0
MBTA,A8410&T,Assembly,0,0,0,0,0
MBTA,A8411&T,Assembly,0,0,0,0,0
MBTA,A8412&T,Assembly,0,0,0,0,0
MBTA,A8413&T,Assembly,0,0,0,0,0
MBTA,A8414&T,Assembly,0,0,0,0,0
MBTA,A8415&T,Assembly,0,0,0,0,0
MBTA,A8416&T,Assembly,0,0,0,0,0
MBTA,A8417&T,Assembly,0,0,0,0,0
MBTA,A8418&T,Assembly,0,0,0,0,0
MBTA,A8419&T,Assembly,0,0,0,0,0
MBTA,A8420&T,Assembly,0,0,0,0,0
MBTA,A8421&T,Assembly,0,0,0,0,0
MBTA,A8422&T,Assembly,0,0,0,0,0
MBTA,A8423&T,Assembly,0,0,0,0,0
MBTA,A8424&T,Assembly,0,0,0,0,0
MBTA,A8425&T,Assembly,0,0,0,0,0
MBTA,A8426&T,Assembly,0,0,0,0,0
MBTA,A8427&T,Assembly,0,0,0,0,0
MBTA,A8428&T,Assembly,0,0,0,0,0
MBTA,A8429&T,Assembly,0,0,0,0,0
MBTA,A8430&T,Assembly,0,0,0,0,0
MBTA,A8431&T,Assembly,0,0,0,0,0
MBTA,A8432&T,Assembly,0,0,0,0,0
MBTA,A8435&T,Ball Square,0,0,0,0,0
MBTA,A8436&T,Ball Square,0,0,0,0,0
MBTA,A8477&T,Central,0,0,0,0,0
MBTA,A8478&T,Central,0,0,0,0,0
MBTA,A8489&T,Davis,0,0,0,0,0
MBTA,A8490&T,Davis,0,0,0,0,0
MBTA,A8521&T,Gilman Square,0,0,0,0,0
MBTA,A8522&T,Gilman Square,0,0,0,0,0
MBTA,A8523&T,Gilman Square,0,0,0,0,0
MBTA,A8524&T,Gilman Square,0,0,0,0,0
MBTA,A8537&T,Harvard,0,0,0,0,0
MBTA,A8538&T,Harvard,0,0,0,0,0
MBTA,A8539&T,Harvard,0,0,0,0,0
MBTA,A8540&T,Harvard,0,0,0,0,0
MBTA,A8620&T,Magoun Square,0,0,0,0,0
MBTA,A8621&T,Magoun Square,0,0,0,0,0
MBTA,A8622&T,Magoun Square,0,0,0,0,0
MBTA,A8623&T,Magoun Square,0,0,0,0,0
MBTA,A8728&T,Porter,0,0,0,0,0
MBTA,A8729&T,Porter,0,0,0,0,0
MBTA,A8730&T,Porter,0,0,0,0,0
MBTA,A8731&T,Porter,0,0,0,0,0
MBTA,A8732&T,Porter,0,0,0,0,0
MBTA,A8733&T,Porter,0,0,0,0,0
MBTA,A8734&T,Porter,0,0,0,0,0
MBTA,A8735&T,Porter,0,0,0,0,0
MBTA,A8736&T,Porter,0,0,0,0,0
MBTA,A8737&T,Porter,0,0,0,0,0
MBTA,A8738&T,Porter,0,0,0,0,0
MBTA,A8739&T,Porter,0,0,0,0,0
MBTA,A8740&T,Porter,0,0,0,0,0
MBTA,A8741&T,Porter,0,0,0,0,0
MBTA,A8742&T,Porter,0,0,0,0,0
MBTA,A8743&T,Porter,0,0,0,0,0
MBTA,A8744&T,Porter,0,0,0,0,0
MBTA,A8745&T,Porter,0,0,0,0,0
MBTA,A8746&T,Porter,0,0,0,0,0
MBTA,A8875&T,Union Square,0,0,0,0,0
MBTA,A8876&T,Union Square,0,0,0,0,0
MBTA,A8877&T,Union Square,0,0,0,0,0
MBTA,A8950&T,Alewife,0,0,0,0,0
MBTA,A8958&T,Assembly,0,0,0,0,0
MBTA,A8996&T,Central,0,0,0,0,0
MBTA,A9001&T,Davis,0,0,0,0,0
MBTA,A9025&T,East Somerville,0,0,0,0,0
MBTA,A9068&T,Gilman Square,0,0,0,0,0
MBTA,A9080&T,Harvard,0,0,0,0,0
MBTA,A9099&T,Magoun Square,0,0,0,0,0
MBTA,A9180&T,Union Square,0,0,0,0,0
MBTA,A1255&T,61 Aberdeen Ave,0,0,0,0,0
MBTA,A1260&T,Huron Ave @ Appleton,12,0,0,0,12
MBTA,A1262&T,Huron Ave @ Lakeview,7,0,0,0,7
MBTA,A1263&T,Huron Ave @ Larch Rd,37,0,0,0,37
MBTA,A1319&T,Quincy St @ Harvard,21,0,0,0,21
MBTA,A1427&T,Blanchard Rd @ Norma,0,0,0,0,0
MBTA,A1466&T,Cross St @ Alston St,3,0,0,0,3
MBTA,A1525&T,Rindge Ave opp Middl,2,0,0,0,2
MBTA,A1526&T,Rindge Ave @ Clifton,43,0,0,0,43
MBTA,A5891&T,Rindge Ave @ Clay St,13,0,0,0,14
MBTA,A1147&T,Brookline St @ Pacif,20,0,0,0,21
MBTA,A1261&T,Huron Ave @ Chilton,21,0,0,0,21
MBTA,A1266&T,Aberdeen Ave @ Mt Au,0,0,0,0,0
MBTA,A1332&T,Concord Ave @ Moulto,94,0,0,0,94
MBTA,A1334&T,Concord Ave @ Spinel,32,0,0,0,32
MBTA,A1522&T,Somerville Ave @ Mos,7,0,0,0,7
MBTA,A1560&T,Hampshire St @ Union,2,0,0,0,2
MBTA,A1661&T,Broadway @ Simpson A,0,0,0,0,0
MBTA,A5460&T,Huron Ave opp Founta,24,0,0,0,24
MBTA,A5887&T,Somerville Ave @ Elm,30,0,0,1,31
MBTA,A1329&T,Concord Ave @ Birch,6,0,0,0,6
MBTA,A1335&T,799 Concord Ave,0,0,0,2,3
MBTA,A1353&T,Broadway @ Ellery St,1,0,0,0,1
MBTA,A1468&T,Pearl St @ McGrath H,0,0,0,0,0
MBTA,A1473&T,Medford St @ Central,0,0,0,0,0
MBTA,A1627&T,Broadway @ Dickson S,20,0,0,0,20
MBTA,A1643&T,Highland Ave @ Willo,139,0,0,0,139
MBTA,A1678&T,Broadway @ Belknap S,208,0,0,0,208
MBTA,A1698&T,Cross St @ Ellsworth,149,0,0,0,149
MBTA,A3251&T,Main St @ Moreland S,5,0,0,0,5
MBTA,A5461&T,Fresh Pond Golf Cour,86,0,0,0,86
MBTA,A5876&T,Pearl St @ Wesley St,0,0,0,0,0
MBTA,A5889&T,Rindge Ave @ Hollis,22,0,0,0,22
MBTA,A1219&T,Mt Auburn St @ Bratt,3,0,0,8,11
MBTA,A1333&T,Concord Ave @ Smith,90,0,0,0,90
MBTA,A1349&T,Broadway @ Inman St,8,0,0,0,8
MBTA,A1352&T,Broadway @ Highland,18,0,0,0,18
MBTA,A1500&T,Somerville Ave opp B,10,0,0,0,10
MBTA,A1524&T,Rindge Ave @ Massach,26,0,0,0,26
MBTA,A1555&T,Webster Ave @ Norfol,122,0,0,0,122
MBTA,A1556&T,Windsor St @ Lincoln,205,0,0,0,205
MBTA,A1780&T,Mystic Ave @ North U,5,0,0,2,7
MBTA,A3108&T,College Ave @ Willia,3,0,0,1,3
MBTA,A642&T,River St opp Kinnair,58,0,0,39,98
MBTA,A1148&T,Brookline St @ Green,236,0,0,33,269
MBTA,A1251&T,Mt Auburn St @ Brewe,36,0,0,364,400
MBTA,A1328&T,Concord Ave @ Corpor,136,0,0,0,136
MBTA,A1350&T,Broadway @ Inman St,5,0,0,0,5
MBTA,A1377&T,Massachusetts Ave @,323,0,0,0,323
MBTA,A1460&T,Medford St @ Central,0,0,0,0,0
MBTA,A1462&T,Medford St @ School,0,0,0,0,0
MBTA,A1470&T,Pearl St @ Bradley S,0,0,0,0,0
MBTA,A1472&T,Medford St @ Sycamor,0,0,0,0,0
MBTA,A1474&T,Medford St @ Bartlet,0,0,0,0,0
MBTA,A1519&T,Beacon St @ Calvin S,36,0,0,0,36
MBTA,A1557&T,Windsor St @ Hampshi,12,0,0,0,12
MBTA,A1642&T,Highland Ave @ Cherr,0,0,0,0,0
MBTA,A1664&T,Broadway @ Bay State,0,0,0,0,0
MBTA,A1677&T,Broadway @ Mt Vernon,18,0,0,16,34
MBTA,A1691&T,Broadway @ Pearson R,0,0,0,0,0
MBTA,A5473&T,Prospect St @ Oak St,15,0,0,2,18
MBTA,A1282&T,Belmont St @ Sulliva,1,0,0,0,1
MBTA,A1325&T,Concord Ave opp Buck,1,0,0,0,1
MBTA,A1351&T,Broadway @ Fayette S,5,0,0,0,5
MBTA,A1461&T,Medford St @ Sycamor,0,0,0,0,0
MBTA,A1508&T,Prospect St @ St Mar,49,1,0,1,51
MBTA,A1509&T,Prospect St @ Broadw,57,0,0,9,67
MBTA,A1521&T,Beacon St @ Park St,61,0,0,0,61
MBTA,A1628&T,Broadway @ North St,30,0,0,0,30
MBTA,A1660&T,Broadway opp Packard,0,0,0,0,0
MBTA,A5874&T,Medford St @ Glenwoo,0,0,0,0,0
MBTA,A5896&T,Opp 10 Acorn Park Dr,23,0,0,0,23
MBTA,A6156&T,Mystic Ave @ Plaza E,2,0,0,0,2
MBTA,A1323&T,Concord Ave opp Crai,57,0,0,1,59
MBTA,A1330&T,Concord Ave @ New St,5,0,0,0,5
MBTA,A1463&T,Pearl St @ Skilton A,0,0,0,0,0
MBTA,A1501&T,Somerville Ave opp E,25,0,0,0,25
MBTA,A1605&T,Somerville Ave opp M,29,0,0,21,50
MBTA,A1622&T,Elm St @ Cutter Ave,38,0,0,0,38
MBTA,A1653&T,Highland Ave @ Trull,207,1,0,0,208
MBTA,A1699&T,Cross St @ Broadway,7,0,0,0,7
MBTA,A3111&T,College Ave @ Broadw,9,0,0,3,12
MBTA,A5476&T,Waterhouse St @ Mass,150,1,0,206,357
MBTA,A5880&T,Broadway @ Windsor S,38,0,0,0,38
MBTA,A81&T,Massachusetts Ave @,64,0,0,5,69
MBTA,A1218&T,Mt Auburn St opp Coo,247,0,0,0,247
MBTA,A1318&T,Quincy St @ Broadway,29,0,0,0,29
MBTA,A1403&T,Massachusetts Ave @,109,0,0,21,130
MBTA,A1464&T,Pearl St @ Walnut St,0,0,0,0,0
MBTA,A1484&T,Boston Ave @ Mystic,0,0,0,0,0
MBTA,A1619&T,Elm St @ Cedar St,56,0,0,0,56
MBTA,A1621&T,Elm St @ Saint James,34,0,0,0,35
MBTA,A1658&T,422 McGrath Hwy,5,0,0,0,5
MBTA,A1692&T,Broadway @ Warner St,0,0,0,0,0
MBTA,A5881&T,Broadway opp Hampshi,126,0,0,0,126
MBTA,A5886&T,Broadway @ Prospect,10,0,0,20,30
MBTA,A1254&T,Aberdeen Ave @ Mt Au,0,0,0,0,0
MBTA,A1327&T,Concord Ave @ Walden,12,0,0,1,13
MBTA,A1348&T,Broadway @ Lee St,3,0,0,0,3
MBTA,A1465&T,Pearl St @ McGrath H,0,0,0,0,0
MBTA,A1596&T,Elm St opp Porter St,106,0,0,1,107
MBTA,A1604&T,Somerville Ave @ Lin,0,0,0,11,11
MBTA,A1606&T,McGrath Hwy @ Medfor,168,0,0,0,168
MBTA,A1618&T,Elm St @ Porter St,61,0,0,0,61
MBTA,A1625&T,Holland St opp Camer,21,0,0,0,21
MBTA,A1626&T,Broadway @ Curtis St,5,0,0,0,6
MBTA,A1640&T,263 Highland Ave,305,0,0,0,305
MBTA,A1648&T,Highland Ave @ Conwe,231,0,0,0,232
MBTA,A1704&T,Cross St @ Auburn Av,3,0,0,4,7
MBTA,A1801&T,Mystic Ave @ Garfiel,29,0,0,14,42
MBTA,A1505&T,Beacon St @ Cooney S,7,0,0,0,7
MBTA,A1523&T,Somerville Ave @ Whi,23,0,0,43,66
MBTA,A1610&T,Washington St @ Wash,99,0,0,292,391
MBTA,A1651&T,Highland Ave @ Bento,42,0,0,0,42
MBTA,A5474&T,Prospect St @ Webste,75,0,0,4,79
MBTA,A1347&T,Broadway @ Crawford,46,0,0,0,46
MBTA,A1476&T,College Ave @ Warner,4,0,0,0,4
MBTA,A1516&T,Prospect St @ Gardne,39,0,0,1,40
MBTA,A1697&T,Cross St @ Pearl St,15,0,0,1,15
MBTA,A1281&T,Belmont St @ Cushing,20,0,0,0,20
MBTA,A1324&T,Concord Ave @ Bond S,40,0,0,0,40
MBTA,A1469&T,Pearl St @ Walnut St,0,0,0,0,0
MBTA,A1475&T,Medford St @ Broadwa,0,0,0,0,0
MBTA,A1506&T,Beacon St opp Concor,60,0,0,0,61
MBTA,A1520&T,Beacon St @ Washingt,22,0,0,58,80
MBTA,A1782&T,Mystic Ave @ Shore D,20,0,0,0,20
MBTA,A5480&T,Broadway opp Clarend,4,0,0,0,4
MBTA,A6714&T,Harvard,0,0,0,0,0
MBTA,A890&T,Felton St @ Cambridg,17,0,0,0,17
MBTA,A1477&T,College Ave @ Dearbo,44,0,0,0,44
MBTA,A1502&T,Park St @ Beacon St,15,0,0,0,15
MBTA,A1504&T,Beacon St @ Smith Av,32,0,0,0,32
MBTA,A1613&T,Washington St opp Pa,142,0,0,0,142
MBTA,A1686&T,Broadway opp Glenwoo,48,0,0,0,48
MBTA,A1701&T,Cross St @ Otis St,157,0,0,0,157
MBTA,A3249&T,Main St opp Moreland,0,0,0,0,0
MBTA,A5826&T,Vassar St opp Pacifi,0,0,0,0,0
MBTA,A5875&T,Cross St @ Fountain,3,0,0,4,7
MBTA,A5879&T,Broadway @ Columbia,2,0,0,0,2
MBTA,A1217&T,Mt Auburn St @ Trail,14,0,0,132,147
MBTA,A1471&T,Medford St @ School,0,0,0,0,0
MBTA,A1554&T,25 Webster Ave @ New,0,0,0,0,0
MBTA,A1593&T,Elm St @ Beech St,50,0,0,16,66
MBTA,A1595&T,Elm St @ Mossland St,78,0,0,0,79
MBTA,A1602&T,Somerville Ave @ Car,146,0,0,0,146
MBTA,A1689&T,Broadway @ Alfred St,30,0,0,0,30
MBTA,A1714&T,Washington St @ Inne,60,0,0,0,60
MBTA,A1796&T,Mystic Ave @ Morelan,0,0,0,0,1
MBTA,A1797&T,Mystic Ave @ Mystic,15,0,0,0,16
MBTA,A3110&T,College Ave @ France,16,0,0,2,19
MBTA,A5878&T,Broadway @ Prospect,4,0,0,8,12
MBTA,A5932&T,Grand Union Blvd @ F,0,0,0,2,2
MBTA,A874&T,Cambridge St @ Norfo,7,0,0,0,7
MBTA,A1667&T,Broadway @ Hinckley,28,0,0,0,28
MBTA,A1781&T,Mystic Ave @ Temple,1,0,0,0,1
MBTA,A5497&T,Medford St @ Broadwa,0,0,0,0,0
MBTA,A5885&T,Broadway @ Norfolk S,34,0,0,0,34
MBTA,A641&T,River St @ Kelly Rd,95,0,0,115,210
MBTA,A1314&T,Concord Ave @ Buckin,0,0,0,0,0
MBTA,A1650&T,Highland Ave @ Lowel,1,0,0,0,1
MBTA,A1659&T,Medford St @ Washing,5,0,0,304,309
MBTA,A5903&T,Washington St @ Park,33,0,0,0,33
MBTA,A1459&T,College Ave @ Powder,10,0,0,0,10
MBTA,A1592&T,Elm St @ Russell St,4,0,0,3,8
MBTA,A1624&T,Holland St @ Simpson,111,0,0,0,111
MBTA,A1637&T,Highland Ave @ Bento,205,0,0,0,205
MBTA,A1654&T,Highland Ave @ Schoo,9,0,0,0,9
MBTA,A1700&T,Cross St @ Broadway,16,0,0,29,45
MBTA,A5437&T,Vassar St @ Pacific,0,0,0,0,0
MBTA,A1503&T,Beacon St @ Washingt,32,0,0,22,54
MBTA,A1598&T,594 Somerville Ave,68,0,0,1,69
